Indice,Altura,Peso,Sexo,Idade
878,68.49951,135.4454,M,22
879,70.09165,163.3571,M,24
880,68.29447,150.6143,M,18
881,68.27634,143.617,F,20
882,68.42162,171.8987,M,22
883,66.21928,142.3765,M,18
884,67.31087,169.7801,M,20
885,67.19257,150.0087,F,20
886,69.43534,158.4205,F,24
887,65.01631,127.8204,F,21
888,65.12354,163.5033,M,21
889,69.33824,149.5127,F,32
890,65.02676,147.8601,F,22
891,70.54498,157.5704,F,22
892,68.02716,166.8091,F,20
893,71.49315,168.6454,M,20
894,71.68515,142.8066,F,21
895,66.85375,119.42658,F,26
896,69.03806,155.2461,M,24
897,68.13393,147.8349,F,20
898,66.74595,147.7175,F,20
899,68.53141,164.2311,M,22
900,66.62715,159.5601,F,23
901,68.05827,153.7189,M,26
902,68.49492,160.7348,M,21
903,69.27105,183.1207,M,18
904,68.74484,139.4996,F,19
905,66.55056,133.4509,M,19
906,67.53521,167.8165,F,27
907,65.012,139.3708,F,19
908,66.37289,139.6878,F,18
909,69.2064,145.2724,F,18
910,67.11911,137.0187,F,22
911,69.95471,160.7617,F,20
912,67.28415,146.4838,M,21
913,68.56283,157.4179,M,23
914,66.33467,141.2569,F,19
915,65.63555,129.0021,M,20
916,72.31685,159.4486,M,24
917,67.93868,152.2474,F,18
918,68.24493,140.3011,F,19
919,68.48853,166.1978,F,27
920,68.39281,152.0461,M,20
921,67.97483,148.1882,F,20
922,69.14193,145.9243,F,20
923,68.52388,150.6663,F,22
924,64.77025,149.7803,M,34
925,67.82269,131.6834,F,18
926,65.83099,147.7276,M,22
927,69.74366,152.8483,F,18
928,66.74661,151.8121,M,19
929,70.16228,180.6975,M,18
930,66.02056,140.4207,M,24
931,65.97701,150.7939,M,24
932,68.99743,148.4601,F,20
933,67.79166,147.0166,M,32
934,65.06679,136.3175,M,21
935,65.95321,138.4506,M,19
936,68.21364,162.9102,F,21
937,70.69777,140.428,F,18
938,66.95961,149.9797,F,24
939,67.44217,163.4603,M,20
940,74.01942,152.8962,M,20
941,66.33297,163.8951,M,18
942,66.65775,155.0744,F,21
943,67.83819,141.5354,M,24
944,66.70493,149.6101,M,20
945,64.743,135.4722,M,19
946,67.39903,171.6953,M,28
947,68.68662,169.4367,F,24
948,65.88912,148.7775,M,22
949,70.11194,151.5479,F,19
950,68.88195,145.2983,M,26
951,68.68966,145.8236,F,24
952,66.76099,143.072,F,22
953,69.33638,137.1516,F,18
954,70.71251,168.9626,F,19
955,67.34019,156.0449,M,27
956,66.14574,150.0836,M,18
957,68.92078,155.9533,M,22
958,66.2288,145.7255,F,22
959,67.52317,164.3543,M,19
960,68.32966,154.7602,F,27
961,67.10458,160.8329,M,20
962,67.50767,144.0018,F,22
963,68.79547,149.0208,F,27
964,69.72966,166.2384,M,24
965,68.63932,170.0735,M,24
966,70.74761,158.192,M,24
967,70.35191,147.2846,M,20
968,68.08001,142.1932,F,22
969,70.4214,147.2119,M,21
970,69.39824,159.3638,F,22
971,68.73539,174.2477,F,24
972,68.30186,169.1387,M,20
973,67.84109,146.8009,F,21
974,66.46531,146.8784,M,22
975,67.89236,141.4623,F,19
976,68.31463,134.44,F,24
977,68.31982,143.7939,F,21
978,65.064,134.6255,M,22
979,66.27501,121.0623,F,21
980,67.71312,166.8886,M,19
981,67.45131,126.856,F,19
982,68.71642,149.6946,M,21
983,67.85076,141.8732,M,19
984,67.90679,140.329,M,18
985,70.15546,150.0508,F,20
986,68.32435,151.9078,F,20
987,69.39064,176.3626,M,20
988,69.204,138.0429,F,20
989,69.67,140.1903,F,18
990,66.71398,151.045,F,22
991,67.82355,140.9823,F,22
992,68.50301,140.4613,M,22
993,70.94343,166.2801,M,19
994,66.3356,161.3315,M,35
995,68.03264,148.8002,F,22
996,72.50619,169.9859,M,20
997,69.39665,138.9135,F,22
998,67.14127,161.8267,M,22
999,70.48212,156.9414,F,18
1000,66.81162,146.8929,M,26
1001,71.26895,156.7986,F,18
1002,67.35174,143.8455,F,18
1003,65.99368,166.7331,F,18
1004,68.46426,137.4455,F,21
1005,69.75903,184.5593,M,20
1006,69.41999,156.6458,M,21
1007,69.98289,162.8744,M,19
1008,67.97088,156.5669,M,18
1009,66.8561,163.4131,F,18
1010,67.01845,140.7491,F,20
1011,67.28637,159.155,F,22
1012,67.81835,143.5943,M,21
1013,67.51238,144.4658,M,27
1014,71.09122,160.1677,F,18
1015,67.60055,140.8834,F,18
1016,71.02595,157.4863,F,24
1017,68.48956,141.695,F,28
1018,65.0702,148.023,M,21
1019,68.65428,155.0922,F,19
1020,64.06378,151.744,M,18
1021,65.95214,159.0797,M,21
1022,64.12514,155.7202,F,20
1023,69.15548,166.0325,M,20
1024,69.98352,140.7303,M,21
1025,68.71595,141.2346,F,26
1026,69.55405,157.3226,M,19
1027,66.42833,159.1519,M,18
1028,63.55754,156.3241,M,18
1029,66.43601,141.5,F,21
1030,71.19641,164.8808,M,30
1031,67.39028,142.9728,F,20
1032,68.87168,153.5266,F,22
1033,67.09186,144.583,M,18
1034,68.85149,148.2032,M,22
1035,66.99191,171.4738,M,24
1036,65.98334,145.6701,M,24
1037,68.06372,152.225,M,18
1038,67.55601,140.0503,F,22
1039,67.65123,141.4009,F,23
1040,70.34152,155.7478,M,27
1041,66.66155,156.4747,M,22
1042,68.54611,155.5758,F,22
1043,67.98056,147.2222,F,18
1044,65.85116,140.9459,F,18
1045,66.75958,170.2683,M,18
1046,70.8647,177.3118,M,21
1047,68.36249,147.3857,M,22
1048,68.29702,154.0366,M,21
1049,67.96098,154.6521,F,28
1050,67.50844,154.376,M,21
1051,68.80968,132.1161,F,18
1052,66.30361,145.6716,F,21
1053,65.29383,155.4897,M,18
1054,66.16115,154.931,F,20
1055,67.71167,153.6265,F,21
1056,66.2918,149.7616,M,18
1057,67.29108,153.6403,M,21
1058,65.16569,165.7599,M,19
1059,72.04165,179.1365,M,21
1060,67.39835,161.7211,M,22
1061,67.63831,159.1926,M,21
1062,67.2833,143.7952,F,22
1063,67.06521,133.6505,M,22
1064,68.64261,157.5255,F,20
1065,66.43884,134.1378,F,37
1066,69.68347,141.7353,F,19
1067,64.43246,148.2763,M,21
1068,66.76377,152.2211,M,21
1069,68.77272,154.967,F,18
1070,67.21841,154.7166,F,21
1071,67.9212,150.5401,M,20
1072,67.58713,180.7476,M,23
1073,68.0485,168.5293,M,21
1074,67.60517,130.8686,M,22
1075,66.75188,133.7907,M,20
1076,66.90871,162.4659,M,18
1077,64.83967,145.7531,M,27
1078,67.537,154.7623,F,24
1079,66.04619,140.8555,M,18
1080,66.46718,142.1561,M,22
1081,66.05849,139.2767,F,21
1082,67.92756,158.7712,M,21
1083,68.27442,154.4524,M,21
1084,68.2993,143.757,F,18
1085,70.9558,174.7328,M,24
1086,65.56401,126.315,F,19
1087,68.51867,163.1353,F,22
1088,63.92011,157.2726,F,22
1089,70.88083,155.9352,F,26
1090,66.4126,135.5566,F,20
1091,68.21712,144.9371,F,20
1092,64.12913,134.0587,M,20
1093,70.72856,160.7883,M,21
1094,63.33113,124.61917,M,20
1095,68.33215,154.0109,M,26
1096,67.48926,149.9189,M,21
1097,64.70211,146.6199,M,19
1098,66.11868,136.3364,M,18
1099,68.40154,155.0454,M,19
1100,66.73212,149.6283,M,19
1101,69.24771,150.6366,M,22
1102,66.20185,141.0431,M,22
1103,68.27657,154.2834,F,23
1104,69.50261,172.2055,M,22
1105,67.23322,146.9824,F,18
1106,65.18174,140.5284,M,19
1107,66.68854,143.4178,F,20
1108,66.94081,158.1219,M,21
1109,71.49315,153.4958,F,22
1110,67.38496,141.0699,F,20
1111,67.79336,154.583,M,18
1112,68.62368,144.7707,F,20
1113,68.42978,162.6858,M,28
1114,66.87485,146.7653,M,21
1115,69.02896,144.8454,F,18
1116,69.64967,152.4163,F,18
1117,66.81518,160.2176,M,21
1118,67.80735,146.7124,M,18
1119,68.57948,132.8975,F,20
1120,68.01308,153.8269,F,18
1121,66.03258,141.1232,F,19
1122,64.41271,133.5107,F,22
1123,69.41645,156.8189,F,20
1124,68.49492,163.2392,M,24
1125,70.42237,157.6066,F,21
1126,70.41386,162.1757,M,21
1127,67.69405,142.6755,F,18
1128,65.2558,145.0438,M,20
1129,65.96052,123.3277,F,27
1130,70.68574,181.8306,F,24
1131,66.49668,143.7545,F,23
1132,67.93231,146.2618,F,28
1133,69.84568,144.6078,M,20
1134,69.50005,156.9325,F,20
1135,67.13334,150.038,M,20
1136,68.78565,164.962,F,26
1137,63.75844,126.572,F,26
1138,70.14808,156.5316,F,18
1139,71.25571,169.2692,M,24
1140,67.12896,159.6337,M,22
1141,70.1485,160.1679,M,26
1142,64.71064,132.5129,F,22
1143,70.82652,149.3428,F,18
1144,70.14812,132.3438,F,20
1145,66.86091,145.187,F,18
1146,67.05157,139.8863,M,27
1147,69.52934,135.26,M,19
1148,69.51048,159.8374,M,19
1149,71.56915,168.423,M,20
1150,70.61082,153.7724,M,26
1151,69.33362,156.4388,M,20
1152,68.41201,153.8673,F,18
1153,66.29682,132.8284,F,18
1154,64.98122,137.6168,M,24
1155,71.04505,158.8218,M,22
1156,63.79906,131.7973,F,24
1157,67.96031,128.3406,F,26
1158,67.59235,132.5584,F,21
1159,66.34353,140.1992,F,18
1160,68.51708,146.1171,F,19
1161,65.63803,159.6483,F,21
1162,68.72417,140.392,F,22
1163,66.44001,148.4192,F,20
1164,69.03316,155.0854,F,26
1165,70.21144,171.9105,M,22
1166,65.82668,129.7542,F,19
1167,67.11423,150.9091,M,21
1168,68.14569,151.1448,F,20
1169,69.70107,177.2895,M,18
1170,69.24852,157.1104,F,21
1171,69.15005,148.2145,M,22
1172,67.75061,154.3049,M,32
1173,67.57397,153.3651,F,20
1174,66.29874,146.9413,M,27
1175,67.65293,138.016,F,23
1176,67.08573,138.9208,M,22
1177,68.1509,161.2094,M,21
1178,69.89219,171.6766,M,21
1179,67.25523,133.2882,F,20
1180,67.19538,132.0502,F,30
1181,65.41938,148.141,M,18
1182,69.03557,147.3518,M,18
1183,67.77064,163.8801,F,24
1184,65.84895,139.9172,F,34
1185,68.90363,159.7032,M,19
1186,69.31518,149.0425,M,21
1187,67.47329,161.1094,M,20
1188,67.83695,148.698,F,20
1189,64.55855,151.6413,M,24
1190,67.78303,163.9869,M,22
1191,67.58396,149.4248,F,27
1192,71.32785,156.4321,F,22
1193,68.08026,152.0254,F,21
1194,68.48544,144.1344,F,23
1195,68.98937,156.6804,F,22
1196,65.76106,134.5747,F,22
1197,67.63802,150.4364,F,18
1198,67.83132,152.1073,F,26
1199,67.51395,135.1895,M,22
1200,67.36195,143.3299,F,22
1201,67.64634,141.4055,F,19
1202,66.48835,139.1578,F,24
1203,71.63118,182.1437,M,20
1204,65.50539,172.5887,M,18
1205,69.27402,161.5604,M,21
1206,68.90533,135.8189,F,21
1207,65.63699,120.89864,M,21
1208,67.74003,136.9257,M,20
1209,72.13664,150.6409,F,19
1210,63.7418,131.889,F,21
1211,69.75639,154.731,M,21
1212,67.23558,150.9216,M,18
1213,68.66401,137.9467,F,21
1214,68.12257,133.191,F,27
1215,69.42301,137.173,F,20
1216,67.48764,142.4415,F,21
1217,66.18945,141.9282,F,21
1218,67.22282,165.3124,M,27
1219,69.42357,166.8017,M,22
1220,70.74685,177.9533,M,27
1221,67.36932,168.6542,F,28
1222,68.48251,154.869,F,21
1223,67.80615,154.0787,M,26
1224,68.05498,142.2165,F,21
1225,69.05062,164.5962,F,22
1226,70.69283,162.2347,F,20
1227,70.57061,175.9977,M,21
1228,66.52633,154.7808,F,26
1229,67.7798,140.9211,F,18
1230,66.60284,160.4978,M,24
1231,67.54427,150.9929,F,18
1232,68.59771,173.1164,M,26
1233,69.14268,182.2489,F,28
1234,65.98555,126.4463,F,18
1235,67.01143,159.8884,F,21
1236,67.035,139.3628,M,33
1237,70.68742,156.3224,F,21
1238,68.81456,175.4422,F,26
1239,65.81071,135.0813,F,18
1240,67.2175,132.6594,F,20
1241,67.86683,157.4855,F,22
1242,64.81203,151.1509,M,27
1243,70.96123,164.9777,M,23
1244,63.66383,121.9056,F,24
1245,66.99124,142.2862,F,24
1246,66.92118,135.1936,F,20
1247,67.7681,136.5435,F,21
1248,65.30787,144.209,M,23
1249,69.57154,144.6569,F,18
1250,64.9891,141.7283,F,18
1251,69.69215,164.5103,F,23
1252,69.92107,179.3888,M,21
1253,69.2381,161.127,M,19
1254,69.66435,163.7594,M,24
1255,67.40266,146.3891,F,33
1256,65.99872,163.5132,M,22
1257,67.32651,154.712,F,22
1258,67.65074,158.8408,F,30
1259,67.22708,132.4678,F,21
1260,68.20211,137.7429,M,24
1261,69.09462,163.7652,F,22
1262,66.5739,149.9852,M,23
1263,64.03691,136.3169,M,19
1264,69.66713,138.5207,F,18
1265,69.76803,154.5959,M,30
1266,67.10869,150.9364,M,24
1267,68.13407,174.7127,M,26
1268,69.96429,158.6779,M,20
1269,66.56344,160.5305,M,22
1270,68.72581,150.1349,F,18
1271,66.29177,154.207,M,23
1272,65.21758,136.4736,F,30
1273,65.68233,139.0387,M,20
1274,68.91514,152.8382,M,20
1275,66.09937,135.7804,F,22
1276,65.06551,144.201,F,22
1277,66.61841,152.7131,F,22
1278,65.53588,164.6595,M,22
1279,71.313,175.0431,F,18
1280,66.16473,156.5257,M,24
1281,67.19765,166.4769,M,21
1282,70.70419,148.4322,F,20
1283,65.94774,162.3437,M,32
1284,70.06075,138.9093,F,18
1285,65.88697,149.0237,F,18
1286,66.38526,156.9293,F,24
1287,66.65959,149.6953,M,24
1288,66.26464,149.7603,F,21
1289,67.14245,141.5086,F,20
1290,68.45258,133.0881,F,21
1291,69.18094,118.33232,F,21
1292,70.89245,152.4323,F,21
1293,69.23325,154.9197,M,26
1294,64.52474,141.9439,M,21
1295,67.43558,142.5239,F,22
1296,67.68823,159.9085,F,30
1297,67.68095,149.0949,F,20
1298,67.10438,140.258,M,23
1299,67.10739,161.1714,M,18
1300,71.07028,149.0716,F,20
1301,68.84252,154.7507,M,22
1302,66.89249,142.6148,F,33
1303,65.8652,147.2912,M,22
1304,68.47642,147.7057,F,26
1305,67.52548,149.3638,M,21
1306,72.0775,148.3543,F,21
1307,66.67312,162.5394,F,21
1308,67.63632,165.0353,F,18
1309,69.52151,166.1019,F,21
1310,62.66094,131.1875,M,21
1311,70.78851,176.5333,M,30
1312,64.44764,143.2263,M,20
1313,69.19028,156.4738,F,19
1314,67.91232,165.0561,M,22
1315,68.92916,150.0567,F,18
1316,68.35799,163.4892,M,22
1317,66.88448,153.3044,M,23
1318,67.15965,158.4213,M,21
1319,68.96333,140.0053,F,19
1320,67.39828,140.5653,F,34
1321,67.26557,138.5948,M,20
1322,68.51895,161.0926,F,22
1323,66.5956,159.6779,M,18
1324,67.21931,160.2942,M,19
1325,70.04797,155.0134,M,18
1326,65.84635,137.4038,F,22
1327,68.60604,146.6271,F,28
1328,68.76234,132.4818,F,21
1329,68.84648,143.749,M,24
1330,65.38373,148.4183,F,18
1331,69.42921,152.8393,M,21
1332,68.74825,149.4308,F,18
1333,68.19311,135.3147,F,23
1334,66.55206,154.2105,M,21
1335,65.02401,159.0081,M,22
1336,67.56118,147.5727,F,27
1337,68.87437,143.21,F,24
1338,67.87257,146.7104,F,24
1339,64.33619,142.3184,M,19
1340,68.48414,176.7977,F,20
1341,66.02949,129.4631,F,18
1342,68.81195,140.1629,F,21
1343,64.9069,138.4991,M,19
1344,68.32147,161.6216,M,21
1345,70.52264,174.7398,M,27
1346,71.16467,175.2151,M,28
1347,68.29474,154.0691,F,18
1348,67.89782,134.5365,F,22
1349,68.65645,145.5738,F,20
1350,69.03486,159.7519,F,20
1351,65.4609,128.1966,F,19
1352,62.01666,130.0323,F,22
1353,70.94824,163.0068,M,23
1354,67.41203,146.7541,F,22
1355,67.00352,154.433,M,28
1356,68.82059,155.7548,F,22
1357,67.56648,156.0674,F,22
1358,66.9424,127.72077,M,18
1359,67.80062,141.4891,F,20
1360,67.8517,153.3959,M,21
1361,68.4954,157.5297,M,26
1362,65.31203,146.4054,M,28
1363,67.04367,158.964,F,39
1364,67.39241,145.801,F,19
1365,69.71522,146.2102,F,30
1366,67.29369,138.8658,F,23
1367,71.93971,173.8171,M,21
1368,64.61346,132.0849,M,21
1369,65.5528,132.1448,F,24
1370,67.45018,179.7866,M,22
1371,69.61543,173.5475,M,23
1372,68.66516,171.3098,M,21
1373,68.24578,150.8389,F,33
1374,70.40617,176.8462,F,24
1375,66.21931,153.1995,F,26
1376,66.97214,126.133,F,20
1377,70.7395,139.6957,F,20
1378,70.91036,163.8512,M,26
1379,70.14756,163.5454,M,21
1380,70.31549,139.2318,F,22
1381,67.21913,152.4462,M,20
1382,70.6257,140.2101,F,20
1383,65.4401,126.2764,F,18
1384,66.96574,148.5941,F,20
1385,67.47631,158.9864,M,20
1386,73.03159,167.8751,M,18
1387,63.59867,129.317,F,22
1388,68.65677,143.7789,F,22
1389,65.45196,142.4084,F,22
1390,69.04839,164.3828,F,28
1391,66.09431,149.5167,F,24
1392,66.99722,151.1606,M,21
1393,67.19624,140.7702,F,20
1394,64.53749,142.9465,M,24
1395,70.05774,160.6493,M,26
1396,71.39547,178.5882,M,22
1397,67.72994,155.8698,F,21
1398,68.89306,146.7003,M,20
1399,68.54065,158.9244,F,22
1400,72.48764,161.0642,M,21
1401,65.94966,152.7802,F,21
1402,67.25904,129.6401,F,22
1403,68.02947,157.1933,F,18
1404,68.44002,164.3604,M,19
1405,71.29633,164.5557,M,21
1406,70.92362,162.9874,F,28
1407,67.83781,177.3778,M,18
1408,68.38919,160.4845,F,20
1409,68.17946,167.4068,F,24
1410,67.73988,149.7931,M,24
1411,65.81205,141.657,F,26
1412,71.16403,170.2151,F,20
1413,69.82003,169.771,M,23
1414,69.45766,152.3472,M,22
1415,68.77664,159.1573,F,19
1416,67.26581,143.2498,F,20
1417,65.61686,153.2711,M,22
1418,68.81528,155.2369,M,18
1419,65.42982,132.4438,F,22
1420,68.98367,167.7685,F,24
1421,67.40851,175.1079,M,22
1422,68.63764,157.4128,M,27
1423,66.72657,156.0128,F,27
1424,73.72628,163.7585,F,26
1425,69.93282,166.6817,M,20
1426,68.58712,145.1799,F,21
1427,69.01055,128.846,M,20
1428,68.32618,157.9565,M,24
1429,65.77912,139.334,F,19
1430,67.12568,165.8141,M,22
1431,66.14828,114.70051,F,24
1432,65.79065,135.7866,F,28
1433,66.23251,156.5744,M,21
1434,64.29769,158.1472,M,20
1435,69.90606,171.6678,M,26
1436,66.94215,149.3908,M,20
1437,67.01919,155.4518,F,18
1438,65.35669,142.5281,M,22
1439,70.13299,154.4278,M,21
1440,67.98046,140.4132,M,18
1441,66.43222,144.3748,M,18
1442,70.52978,149.1484,F,20
1443,67.82155,161.8097,F,19
1444,70.96886,174.2322,M,22
1445,66.01091,128.47,F,18
1446,71.95199,177.6514,M,18
1447,70.49701,158.102,F,21
1448,67.96749,144.8817,M,21
1449,63.84823,128.2014,F,19
1450,66.8601,140.6329,M,21
1451,68.68619,143.0811,F,18
1452,67.27211,146.6545,F,21
1453,68.70768,163.0452,F,18
1454,62.48643,136.2364,F,26
1455,68.0071,143.2674,F,20
1456,68.34193,134.7125,F,19
1457,70.06564,175.3232,F,22
1458,66.96658,154.1432,M,20
1459,68.02851,156.016,F,21
1460,70.05278,143.5586,F,19
1461,66.26851,140.7442,F,24
1462,67.59091,137.9061,F,19
1463,62.90053,157.5166,M,22
1464,67.2773,160.953,F,21
1465,65.68234,143.6599,M,28
1466,69.32618,140.936,F,21
1467,69.30058,170.139,F,18
1468,65.9331,140.1263,F,19
1469,64.94607,152.4137,M,26
1470,67.36601,141.2343,F,18
1471,67.40106,155.0597,F,18
1472,66.39262,145.8021,M,18
1473,68.94134,147.4538,M,21
1474,68.42537,167.8796,M,21
1475,63.03599,133.0455,F,22
1476,65.13344,143.871,M,20
1477,68.77366,161.139,F,24
1478,66.90197,158.3183,M,22
1479,69.01325,155.5686,M,18
1480,68.86031,153.0163,M,24
1481,71.9533,153.3499,F,26
1482,65.76897,148.3122,M,18
1483,65.77882,132.696,F,27
1484,68.31286,155.9321,M,19
1485,67.51121,159.4065,F,21
1486,67.2572,153.7881,F,18
1487,65.96505,139.6484,M,22
1488,66.59071,158.4898,F,24
1489,70.51451,173.573,M,18
1490,67.97198,152.0437,M,23
1491,65.75378,153.0474,M,19
1492,68.52243,150.9249,F,26
1493,65.35162,139.3099,M,22
1494,67.79463,151.0881,M,26
1495,69.6563,163.8217,F,22
1496,70.817,153.8345,M,18
1497,67.68475,145.723,F,21
1498,66.4406,139.3638,F,20
1499,67.9903,135.7435,F,19
1500,67.5354,152.3423,F,20
1501,70.77195,145.511,F,19
1502,71.23103,163.6853,M,19
1503,68.00765,150.6264,F,22
1504,67.28529,159.4146,F,18
1505,66.34328,159.1715,F,20
1506,69.96882,153.2891,M,22
1507,71.41271,163.3208,M,18
1508,67.30641,127.62285,M,20
1509,69.65771,168.8503,M,19
1510,67.53215,167.8308,F,18
1511,63.19953,127.7799,F,20
1512,69.03382,164.6182,F,19
1513,66.13668,153.0841,F,21
1514,66.90249,146.315,M,21
1515,65.32564,142.9914,F,21
1516,66.08997,140.0334,M,22
1517,68.44764,154.9568,F,22
1518,67.13938,150.0631,M,32
1519,70.18701,149.7422,F,20
1520,69.65756,171.3257,M,18
1521,64.8404,150.8147,M,22
1522,70.0217,153.8741,F,18
1523,68.19559,155.2795,F,26
1524,66.36966,142.018,F,24
1525,66.577,153.3083,F,20
1526,69.75516,160.6479,M,20
1527,65.00255,156.1767,M,24
1528,66.72609,140.4081,F,27
1529,68.97051,176.1982,M,18
1530,67.47621,150.171,M,19
1531,64.97452,128.004,F,18
1532,69.11476,161.5453,M,20
1533,69.15298,159.859,F,19
1534,67.28205,149.5199,F,19
1535,67.46116,156.0508,M,19
1536,66.22712,150.9899,M,22
1537,70.81884,151.0197,F,20
1538,66.57574,135.1956,F,19
1539,68.93726,155.4599,F,20
1540,71.21029,166.6095,F,18
1541,67.82633,160.2064,F,19
1542,68.62782,144.2361,M,20
1543,66.18712,164.9592,M,19
1544,66.51789,150.8751,M,21
1545,69.22084,169.7756,M,18
1546,65.7047,135.9432,F,19
1547,66.36326,137.806,F,27
1548,66.85489,153.8025,M,19
1549,68.62235,155.9143,M,26
1550,65.25283,141.2367,F,20
1551,69.0616,134.4934,M,26
1552,66.37498,143.0266,F,19
1553,64.88639,127.9278,F,18
1554,68.30339,142.543,M,19
1555,74.42744,170.4066,M,20
1556,67.95057,153.8775,F,24
1557,67.82486,146.9405,M,19
1558,67.75308,142.9409,F,18
1559,68.57754,139.4358,F,21
1560,68.48985,118.79804,F,20
1561,69.02806,121.8356,F,19
1562,68.65328,138.6096,F,19
1563,64.65699,132.4873,F,19
1564,66.59801,159.1001,M,24
1565,70.03539,148.7085,M,22
1566,70.56704,143.4193,F,19
1567,68.77759,160.3931,M,20
1568,66.25415,146.5105,F,18
1569,67.89229,165.617,M,20
1570,71.04477,161.318,F,28
1571,69.50743,134.0515,M,24
1572,67.12563,144.5227,F,19
1573,70.64303,156.5257,F,20
1574,67.48527,130.8632,F,22
1575,70.22759,159.8092,F,20
1576,66.14658,142.6128,M,22
1577,68.42954,147.6286,F,18
1578,66.69501,143.7854,M,21
1579,67.40649,145.8669,M,22
1580,70.74718,159.4422,M,18
1581,70.83151,162.0023,M,18
1582,71.39937,150.2409,F,21
1583,66.34307,163.884,M,33
1584,69.76995,161.0641,M,18
1585,66.94063,153.4261,F,19
1586,68.68319,162.1234,M,19
1587,69.51603,168.2582,M,19
1588,67.87452,159.5275,M,21
1589,68.35522,181.4996,M,19
1590,71.22213,143.096,F,24
1591,66.38501,149.8291,F,19
1592,66.43324,158.2343,M,27
1593,70.80755,153.0794,F,19
1594,70.80439,145.4503,F,18
1595,67.22028,140.4773,F,19
1596,68.22858,137.4488,F,18
1597,68.61698,155.2553,M,24
1598,68.95895,166.2414,F,24
1599,66.34261,166.2463,M,18
1600,66.13665,146.0135,F,36
1601,66.35807,148.2473,M,18
